25	10.8	2							
25	10.8	-2							
25	10.8	2							
91.36	10.8	2							
91.36	10.8	-2							
91.36	10.8	2							
157.72	10.8	2							
157.72	10.8	-2							
157.72	10.8	2							
224.08	10.8	2							
224.08	10.8	-2							
224.08	10.8	2							
290.44	10.8	2							
290.44	10.8	-2							
290.44	10.8	2							
356.8	10.8	2							
356.8	10.8	-2							
356.8	10.8	2							
423.16	10.8	2							
423.16	10.8	-2							
423.16	10.8	2							
489.52	10.8	2							
489.52	10.8	-2							
489.52	10.8	2							
555.88	10.8	2							
555.88	10.8	-2							
555.88	10.8	2							
622.24	10.8	2							
622.24	10.8	-2							
622.24	10.8	2							
688.6	10.8	2							
688.6	10.8	-2							
688.6	10.8	2							
754.96	10.8	2							
754.96	10.8	-2							
754.96	10.8	2							
821.32	10.8	2							
821.32	10.8	-2							
821.32	10.8	2							
887.68	10.8	2							
887.68	10.8	-2							
887.68	10.8	2							
954.04	10.8	2							
954.04	10.8	-2							
954.04	10.8	2							
1020.4	10.8	2							
1020.4	10.8	-2							
1020.4	10.8	2							
1086.76	10.8	2							
1086.76	10.8	-2							
1086.76	10.8	2							
1153.12	10.8	2							
1153.12	10.8	-2							
1153.12	10.8	2							
1219.48	10.8	2							
1219.48	10.8	-2							
1219.48	10.8	2							
1285.84	10.8	2							
1285.84	10.8	-2							
1285.84	10.8	2							
1352.2	10.8	2							
1352.2	10.8	-2							
1352.2	10.8	2							
1285.84	200	2							
1285.84	200	-2							
1285.84	200	2							
1219.48	200	2							
1219.48	200	-2							
1219.48	200	2							
1153.12	200	2							
1153.12	200	-2							
1153.12	200	2							
1086.76	200	2							
1086.76	200	-2							
1086.76	200	2							
1020.4	200	2							
1020.4	200	-2							
1020.4	200	2							
954.04	200	2							
954.04	200	-2							
954.04	200	2							
887.68	200	2							
887.68	200	-2							
887.68	200	2							
821.32	200	2							
821.32	200	-2							
821.32	200	2							
754.96	200	2							
754.96	200	-2							
754.96	200	2							
688.6	200	2							
688.6	200	-2							
688.6	200	2							
622.24	200	2							
622.24	200	-2							
622.24	200	2							
555.88	200	2							
555.88	200	-2							
555.88	200	2							
489.52	200	2							
489.52	200	-2							
489.52	200	2							
423.16	200	2							
423.16	200	-2							
423.16	200	2							
356.8	200	2							
356.8	200	-2							
356.8	200	2							
290.44	200	2							
290.44	200	-2							
290.44	200	2							
224.08	200	2							
224.08	200	-2							
224.08	200	2							
157.72	200	2							
157.72	200	-2							
157.72	200	2							
91.36	200	2							
91.36	200	-2							
91.36	200	2							
25	200	2							
25	200	-2							
25	200	2							
25	389.2	2							
25	389.2	-2							
25	389.2	2							
91.36	389.2	2							
91.36	389.2	-2							
91.36	389.2	2							
157.72	389.2	2							
157.72	389.2	-2							
157.72	389.2	2							
224.08	389.2	2							
224.08	389.2	-2							
224.08	389.2	2							
290.44	389.2	2							
290.44	389.2	-2							
290.44	389.2	2							
356.8	389.2	2							
356.8	389.2	-2							
356.8	389.2	2							
423.16	389.2	2							
423.16	389.2	-2							
423.16	389.2	2							
489.52	389.2	2							
489.52	389.2	-2							
489.52	389.2	2							
555.88	389.2	2							
555.88	389.2	-2							
555.88	389.2	2							
622.24	389.2	2							
622.24	389.2	-2							
622.24	389.2	2							
688.6	389.2	2							
688.6	389.2	-2							
688.6	389.2	2							
754.96	389.2	2							
754.96	389.2	-2							
754.96	389.2	2							
821.32	389.2	2							
821.32	389.2	-2							
821.32	389.2	2							
887.68	389.2	2							
887.68	389.2	-2							
887.68	389.2	2							
954.04	389.2	2							
954.04	389.2	-2							
954.04	389.2	2							
1020.4	389.2	2							
1020.4	389.2	-2							
1020.4	389.2	2							
1086.76	389.2	2							
1086.76	389.2	-2							
1086.76	389.2	2							
1153.12	389.2	2							
1153.12	389.2	-2							
1153.12	389.2	2							
