896.32	88.08	2							
829.96	88.08	2							
829.96	88.08	-2							
829.96	88.08	2							
763.6	88.08	2							
763.6	88.08	-2							
763.6	88.08	2							
697.24	88.08	2							
697.24	88.08	-2							
697.24	88.08	2							
630.88	88.08	2							
630.88	88.08	-2							
630.88	88.08	2							
564.52	88.08	2							
564.52	88.08	-2							
564.52	88.08	2							
498.16	88.08	2							
498.16	88.08	-2							
498.16	88.08	2							
431.8	88.08	2							
431.8	88.08	-2							
431.8	88.08	2							
365.44	88.08	2							
365.44	88.08	-2							
365.44	88.08	2							
299.08	88.08	2							
299.08	88.08	-2							
299.08	88.08	2							
232.72	88.08	2							
232.72	88.08	-2							
232.72	88.08	2							
166.36	88.08	2							
166.36	88.08	-2							
166.36	88.08	2							
100	88.08	2							
100	88.08	-2							
100	88.08	2							
100	163.36	2							
100	163.36	-2							
100	163.36	2							
166.36	163.36	2							
166.36	163.36	-2							
166.36	163.36	2							
232.72	163.36	2							
232.72	163.36	-2							
232.72	163.36	2							
299.08	163.36	2							
299.08	163.36	-2							
299.08	163.36	2							
365.44	163.36	2							
365.44	163.36	-2							
365.44	163.36	2							
431.8	163.36	2							
431.8	163.36	-2							
431.8	163.36	2							
498.16	163.36	2							
498.16	163.36	-2							
498.16	163.36	2							
564.52	163.36	2							
564.52	163.36	-2							
564.52	163.36	2							
630.88	163.36	2							
630.88	163.36	-2							
630.88	163.36	2							
697.24	163.36	2							
697.24	163.36	-2							
697.24	163.36	2							
763.6	163.36	2							
763.6	163.36	-2							
763.6	163.36	2							
829.96	163.36	2							
829.96	163.36	-2							
829.96	163.36	2							
896.32	163.36	2							
896.32	163.36	-2							
896.32	163.36	2							
962.68	163.36	2							
962.68	163.36	-2							
962.68	163.36	2							
1029.04	163.36	2							
1029.04	163.36	-2							
1029.04	163.36	2							
1095.4	163.36	2							
1095.4	163.36	-2							
1095.4	163.36	2							
1161.76	163.36	2							
1161.76	163.36	-2							
1161.76	163.36	2							
1228.12	163.36	2							
1228.12	163.36	-2							
1228.12	163.36	2							
1294.48	163.36	2							
1294.48	163.36	-2							
1294.48	163.36	2							
1360.84	163.36	2							
1360.84	163.36	-2							
1360.84	163.36	2							
1360.84	238.64	2							
1360.84	238.64	-2							
1360.84	238.64	2							
1294.48	238.64	2							
1294.48	238.64	-2							
1294.48	238.64	2							
1228.12	238.64	2							
1228.12	238.64	-2							
1228.12	238.64	2							
1161.76	238.64	2							
1161.76	238.64	-2							
1161.76	238.64	2							
1095.4	238.64	2							
1095.4	238.64	-2							
1095.4	238.64	2							
1029.04	238.64	2							
1029.04	238.64	-2							
1029.04	238.64	2							
962.68	238.64	2							
962.68	238.64	-2							
962.68	238.64	2							
896.32	238.64	2							
896.32	238.64	-2							
896.32	238.64	2							
829.96	238.64	2							
829.96	238.64	-2							
829.96	238.64	2							
763.6	238.64	2							
763.6	238.64	-2							
763.6	238.64	2							
697.24	238.64	2							
697.24	238.64	-2							
697.24	238.64	2							
630.88	238.64	2							
630.88	238.64	-2							
630.88	238.64	2							
564.52	238.64	2							
564.52	238.64	-2							
564.52	238.64	2							
498.16	238.64	2							
498.16	238.64	-2							
498.16	238.64	2							
431.8	238.64	2							
431.8	238.64	-2							
431.8	238.64	2							
365.44	238.64	2							
365.44	238.64	-2							
365.44	238.64	2							
299.08	238.64	2							
299.08	238.64	-2							
299.08	238.64	2							
232.72	238.64	2							
232.72	238.64	-2							
232.72	238.64	2							
166.36	238.64	2							
166.36	238.64	-2							
166.36	238.64	2							
100	238.64	2							
100	238.64	-2							
100	238.64	2							
100	313.92	2							
100	313.92	-2							
100	313.92	2							
166.36	313.92	2							
166.36	313.92	-2							
166.36	313.92	2							
232.72	313.92	2							
232.72	313.92	-2							
232.72	313.92	2							
299.08	313.92	2							
299.08	313.92	-2							
299.08	313.92	2							
365.44	313.92	2							
365.44	313.92	-2							
365.44	313.92	2							
431.8	313.92	2							
431.8	313.92	-2							
431.8	313.92	2							
498.16	313.92	2							
498.16	313.92	-2							
498.16	313.92	2							
564.52	313.92	2							
564.52	313.92	-2							
564.52	313.92	2							
630.88	313.92	2							
630.88	313.92	-2							
630.88	313.92	2							
697.24	313.92	2							
697.24	313.92	-2							
697.24	313.92	2							
763.6	313.92	2							
763.6	313.92	-2							
763.6	313.92	2							
829.96	313.92	2							
829.96	313.92	-2							
829.96	313.92	2							
896.32	313.92	2							
896.32	313.92	-2							
896.32	313.92	2							
962.68	313.92	2							
962.68	313.92	-2							
962.68	313.92	2							
1029.04	313.92	2							
1029.04	313.92	-2							
1029.04	313.92	2							
1095.4	313.92	2							
1095.4	313.92	-2							
1095.4	313.92	2							
1161.76	313.92	2							
1161.76	313.92	-2							
1161.76	313.92	2							
1228.12	313.92	2							
1228.12	313.92	-2							
1228.12	313.92	2							
1294.48	313.92	2							
1294.48	313.92	-2							
1294.48	313.92	2							
1294.48	389.2	2							
1294.48	389.2	-2							
1294.48	389.2	2							
1228.12	389.2	2							
1228.12	389.2	-2							
1228.12	389.2	2							
1161.76	389.2	2							
1161.76	389.2	-2							
1161.76	389.2	2							
1095.4	389.2	2							
1095.4	389.2	-2							
1095.4	389.2	2							
1029.04	389.2	2							
1029.04	389.2	-2							
1029.04	389.2	2							
962.68	389.2	2							
962.68	389.2	-2							
962.68	389.2	2							
896.32	389.2	2							
896.32	389.2	-2							
896.32	389.2	2							
829.96	389.2	2							
829.96	389.2	-2							
829.96	389.2	2							
763.6	389.2	2							
763.6	389.2	-2							
763.6	389.2	2							
697.24	389.2	2							
697.24	389.2	-2							
697.24	389.2	2							
630.88	389.2	2							
630.88	389.2	-2							
630.88	389.2	2							
564.52	389.2	2							
564.52	389.2	-2							
564.52	389.2	2							
498.16	389.2	2							
498.16	389.2	-2							
498.16	389.2	2							
431.8	389.2	2							
431.8	389.2	-2							
431.8	389.2	2							
365.44	389.2	2							
365.44	389.2	-2							
365.44	389.2	2							
299.08	389.2	2							
299.08	389.2	-2							
299.08	389.2	2							
232.72	389.2	2							
232.72	389.2	-2							
232.72	389.2	2							
166.36	389.2	2							
166.36	389.2	-2							
166.36	389.2	2							
100	389.2	2							
100	389.2	-2							
100	389.2	2							
